,sample_id,site,Archaea|Candidatus Bathyarchaeota,Archaea|Candidatus Korarchaeota,Archaea|Candidatus Verstraetearchaeota,Archaea|Candidatus Woesearchaeota,Archaea|Crenarchaeota,Archaea|Euryarchaeota,Archaea|Thaumarchaeota,Bacteria|Abditibacteriota,Bacteria|Acidobacteria,Bacteria|Actinobacteria,Bacteria|Aquificae,Bacteria|Armatimonadetes,Bacteria|Bacteroidetes,Bacteria|Balneolaeota,Bacteria|Caldiserica,Bacteria|Calditrichaeota,Bacteria|Candidatus Adlerbacteria,Bacteria|Candidatus Amesbacteria,Bacteria|Candidatus Aminicenantes,Bacteria|Candidatus Andersenbacteria,Bacteria|Candidatus Atribacteria,Bacteria|Candidatus Azambacteria,Bacteria|Candidatus Beckwithbacteria,Bacteria|Candidatus Berkelbacteria,Bacteria|Candidatus Bipolaricaulota,Bacteria|Candidatus Buchananbacteria,Bacteria|Candidatus Campbellbacteria,Bacteria|Candidatus Chisholmbacteria,Bacteria|Candidatus Cloacimonetes,Bacteria|Candidatus Collierbacteria,Bacteria|Candidatus Curtissbacteria,Bacteria|Candidatus Dadabacteria,Bacteria|Candidatus Doudnabacteria,Bacteria|Candidatus Edwardsbacteria,Bacteria|Candidatus Eisenbacteria,Bacteria|Candidatus Falkowbacteria,Bacteria|Candidatus Fermentibacteria,Bacteria|Candidatus Giovannonibacteria,Bacteria|Candidatus Gottesmanbacteria,Bacteria|Candidatus Gracilibacteria,Bacteria|Candidatus Harrisonbacteria,Bacteria|Candidatus Jacksonbacteria,Bacteria|Candidatus Jorgensenbacteria,Bacteria|Candidatus Kaiserbacteria,Bacteria|Candidatus Kapabacteria,Bacteria|Candidatus Kerfeldbacteria,Bacteria|Candidatus Kryptonia,Bacteria|Candidatus Latescibacteria,Bacteria|Candidatus Levybacteria,Bacteria|Candidatus Liptonbacteria,Bacteria|Candidatus Magasanikbacteria,Bacteria|Candidatus Marinimicrobia,Bacteria|Candidatus Melainabacteria,Bacteria|Candidatus Microgenomates,Bacteria|Candidatus Moranbacteria,Bacteria|Candidatus Niyogibacteria,Bacteria|Candidatus Nomurabacteria,Bacteria|Candidatus Omnitrophica,Bacteria|Candidatus Pacebacteria,Bacteria|Candidatus Parcubacteria,Bacteria|Candidatus Peregrinibacteria,Bacteria|Candidatus Poribacteria,Bacteria|Candidatus Portnoybacteria,Bacteria|Candidatus Roizmanbacteria,Bacteria|Candidatus Rokubacteria,Bacteria|Candidatus Ryanbacteria,Bacteria|Candidatus Saccharibacteria,Bacteria|Candidatus Schekmanbacteria,Bacteria|Candidatus Staskawiczbacteria,Bacteria|Candidatus Sumerlaeota,Bacteria|Candidatus Sungbacteria,Bacteria|Candidatus Taylorbacteria,Bacteria|Candidatus Tectomicrobia,Bacteria|Candidatus Terrybacteria,Bacteria|Candidatus Uhrbacteria,Bacteria|Candidatus Vogelbacteria,Bacteria|Candidatus Wildermuthbacteria,Bacteria|Candidatus Woesebacteria,Bacteria|Candidatus Wolfebacteria,Bacteria|Candidatus Yanofskybacteria,Bacteria|Candidatus Yonathbacteria,Bacteria|Candidatus Zambryskibacteria,Bacteria|Chlamydiae,Bacteria|Chlorobi,Bacteria|Chloroflexi,Bacteria|Chrysiogenetes,Bacteria|Coprothermobacterota,Bacteria|Cyanobacteria,Bacteria|Deferribacteres,Bacteria|Deinococcus-Thermus,Bacteria|Dictyoglomi,Bacteria|Elusimicrobia,Bacteria|Fibrobacteres,Bacteria|Firmicutes,Bacteria|Fusobacteria,Bacteria|Gemmatimonadetes,Bacteria|Ignavibacteriae,Bacteria|Kiritimatiellaeota,Bacteria|Lentisphaerae,Bacteria|Nitrospinae,Bacteria|Nitrospirae,Bacteria|Planctomycetes,Bacteria|Proteobacteria,Bacteria|Rhodothermaeota,Bacteria|Spirochaetes,Bacteria|Synergistetes,Bacteria|Tenericutes,Bacteria|Thermodesulfobacteria,Bacteria|Thermotogae,Bacteria|Verrucomicrobia,Bacteria|candidate division AD3,Bacteria|candidate division CPR2,Bacteria|candidate division CPR3,Bacteria|candidate division NC10,Bacteria|candidate division WPS-2,Bacteria|candidate division WWE3,Bacteria|candidate division Zixibacteria,Eukaryota|Apicomplexa,Eukaryota|Ascomycota,Eukaryota|Bacillariophyta,Eukaryota|Basidiomycota,Eukaryota|Blastocladiomycota,Eukaryota|Chlorophyta,Eukaryota|Chytridiomycota,Eukaryota|Cryptomycota,Eukaryota|Microsporidia,Eukaryota|Mucoromycota,Eukaryota|Streptophyta,Eukaryota|Zoopagomycota
0,SLG1,SLG,0,0,0,0,0,0.09709,0,0,0.0526,2.28435,0.23518,0,0.53916,0,0,0,0,0,0,0,0.01067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012,0.00328,0,0,0,0.00074,0,0,0,0,0.00343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,19.62983,0,0.0623,0,0,0,2.64212,0.00496,0,0,0,0,0,0.00196,0.00063,4.49619,0,0.01506,0.08152,1.67125,0,0.01367,0,0,0,0,0.0012,0,0,0,0.00792,0.1496,0.00031,0.02912,0,0.0132,0,0,0.0011,0.00406,0,0.00121
1,SLG2,SLG,0,0,0,0,0,0.11215,0,0,0.1513,4.96405,0.20097,0,0.32299,0,0,0,0,0,0,0,0.00443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00156,0.01354,0,0,0,0.00013,0,0,0.18631,0.00362,0,0,0,0,0,0,0.00016,0,0,0,0,0.00077,0,0,0,0,0,0,0,0,0,0.00015,0.00045,0,0,17.2527,0,0.14396,0,0.00052,0,4.12454,0.00612,0,0.00024,0,0,0.00011,0.00047,0.00067,5.81124,0,0.14662,0.01062,0.84594,0.00011,0.00807,0,0,0,0,0.00051,0,0,0,0.02807,0.24001,0.00067,0.04526,0,0.04266,0,0.00057,0.00076,0.00559,0.00011,0.00026
2,SLG3,SLG,0,0,0,0,0,0.09886,0,0,0.18035,4.116,0.17741,0,0.54782,0,0,0,0,0,0,0,0.00812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118,0,0,0,0.00105,0,0,0,0.23546,0.00293,0.01059,0,0,0,0.00012,0,0.00015,0,0,0,0,0.00057,0,0,0,0,0,0,0,0,0,0,0.01755,0,0,22.85467,0,0.10482,0,0.00015,0,3.73334,0.00412,0,0,0,0,0,0,0.00078,4.01716,0,0.06579,0.04685,0.21633,0.0001,0,0,0,0,0,0.00024,0,0,0,0.09211,0.188,0,0.03359,0,0.03165,0,0.00027,0.00171,0.00542,0,0.00032
3,SLG4,SLG,0,0,0,0,0,0.10501,0,0,0.18267,3.30499,0.21587,0.00014,0.54273,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00558,0,0,0,0,0,0,0,0.21657,0.00373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0078,0,0,21.3953,0,0.10293,0,0,0,3.4913,0.00289,0.00069,0,0,0,0,0,0.00024,3.94854,0,0.04523,0.05712,0.0867,0.02252,0.03302,0,0,0,0,0.00037,0,0.00486,0,0.01877,0.1961,0,0.04577,0,0.03673,0,0.00032,0.00197,0.00565,0,0
4,SLG5,SLG,0,0,0,0,0,0.13771,0,0,0.04284,1.62886,0.12685,0,0.12941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00086,0,0,0,0,0,0,0,0.12522,0.00184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067,0,0,10.61936,0,0.04403,0,0,0,2.73941,0.00063,0,0,0,0,0,0,0,1.67903,0,0.00183,0.02238,0.20685,0,0,0,0,0,0,0.00033,0,0,0,0.0108,0.06913,0.0001,0.00785,0,0.0197,0,0,0.00044,0.00317,0,0.00011
5,SLG6,SLG,0,0,0,0,0,0.13337,0,0,0.10002,4.03556,0.27283,0,0.69729,0,0,0,0,0,0,0,0.00874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02305,0,0,0,0,0,0,0,0,0.00483,0,0,0,0,0,0,0.00014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032,0.02261,0,0,25.51977,0,0.0878,0,0,0,2.01349,0.00407,0,0.00021,0,0,0,0.0071,0.00068,3.8302,0,0.24182,0.04817,0.56309,0,0.01746,0.00131,0,0,0,0.00049,0,0,0.00861,0.01363,0.12209,0.00021,0.00686,0,0.04364,0,0.00043,0.00076,0.00451,0,0
6,SLG7,SLG,0,0,0,0,0,0.17461,0,0,0.12731,2.57382,0,0,0.50739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00069,0,0,0,0,0.00022,0,0,0,0.00252,0,0,0,0,0,0,0,0,0,0.00082,0,0,0,0,0,0,0,0,0,0,0,0.00013,0.00012,0.00055,0,13.35129,0,0.1014,0,0,0,3.49664,0.00262,0,0,0,0,0,0.00017,0.00056,4.71267,0,0.19729,0.07116,0.28362,0,0.03258,0,0,0,0,0,0,0,0,0.04397,0.22406,0.0008,0.03597,0,0.03027,0,0.00055,0.00175,0.00524,0,0.0007
7,SLG8,SLG,0,0,0,0,0,0.14239,0,0,0.14396,2.96103,0.19852,0,0.36931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00053,0,0,0,0.00048,0,0,0,0.0014,0.00243,0,0,0,0,0.00012,0,0.00014,0,0,0,0,0.00013,0,0,0,0,0,0,0,0,0,0,0.00023,0,0,16.98591,0,0.15059,0,0,0,3.17065,0.00251,0.00014,0,0,0,0,0.00164,0.00071,4.91405,0,0.05041,0.00228,0.65848,0,0.03728,0,0,0,0,0.00083,0,0,0,0.05963,0.15171,0.00119,0.11399,0,0.036,0,0.00049,0.00151,0.00596,0,0.00013
8,SLG9,SLG,0,0,0,0,0,0.10317,0,0,0,2.53501,0.14214,0,0.18144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00097,0,0,0,0,0,0,0,0.2452,0.00313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00066,0,0,20.27632,0,0.05918,0,0,0,1.47941,0.00341,0.00026,0.00022,0,0,0,0,0.00064,3.95343,0.00011,0.05509,0.01038,1.43961,0,0.01844,0,0,0,0,0.0004,0,0,0,0.03316,0.11429,0.00036,0.01921,0,0.01985,0,0.00021,0.00064,0.0035,0,0
9,SLG10,SLG,0,0,0,0,0,0.18479,0,0,0.21167,3.55802,0.16617,0.00013,0.42239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03164,0,0,0,0,0,0,0,0,0,0,0,0,0.00695,0,0,0,0,0.00016,0,0,0,0.00361,0.01323,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0.0254,0,0,14.01701,0,0.13991,0,0,0,3.6932,0.00592,0.00075,0,0,0,0,0.00127,0.00115,4.25745,0,0.07065,0.08476,0.39944,0,0.06013,0.00059,0,0,0,0,0,0,0,0.06072,0.20608,0.00024,0.06896,0,0.0372,0,0.00186,0.00219,0.00662,0,0.00178
10,SLG11,SLG,0,0,0,0,0,0.15474,0,0,0.05982,3.522,0.23981,0,0.72926,0,0,0,0,0,0,0,0.00497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02282,0,0,0,0,0.00072,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02037,0,0,21.19193,0,0.11059,0,0,0,3.10245,0.00985,0,0.00037,0,0,0,0.00278,0.00088,4.6216,0,0.08763,0.02284,0.42527,0,0.01179,0.00099,0,0,0,0.00072,0,0,0,0.10369,0.217,0.0007,0.04118,0,0.03641,0,0.00046,0.00266,0.00497,0,0.00013
11,SLG12,SLG,0,0,0,0,0,0.15389,0,0,0.0747,3.99886,0.18719,0.00023,0.37479,0,0,0,0,0,0,0,0.00611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00412,0,0,0,0,0.00016,0,0,0.08269,0.0033,0,0,0,0,0.00014,0,0.00024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00056,0,0,20.97884,0,0.06462,0,0,0,1.82198,0.00263,0.00091,0,0,0,0.00015,0.00991,0.00064,3.94656,0,0.13166,0.01189,1.13541,0,0.019,0.00012,0,0,0,0.00048,0,0,0,0.0215,0.12992,0,0.02746,0,0.02393,0,0.00106,0.00047,0.00351,0,0.00017
12,SLG13,SLG,0,0,0,0,0,0.16722,0,0,0.11593,3.87825,0.16048,0,0.3595,0,0,0,0,0,0,0,0.00252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924,0,0,0,0,0,0,0,0.21349,0.00268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00668,0,0,16.37977,0,0.08928,0,0,0,3.52293,0.0017,0,0,0,0,0,0,0.00087,4.41893,0,0.00847,0.01917,0.97985,0.00758,0.02709,0.00013,0,0,0,0.00018,0,0,0.00339,0.17535,0.19244,0.00017,0.01787,0,0.03664,0,0.00035,0.00152,0.00423,0,0.0004
13,SLG14,SLG,0,0,0,0,0,0.11908,0,0,0.33907,3.00278,0.1777,0,0.5385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01614,0,0,0,0,0,0,0,0,0.00286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032,0,0,16.44688,0,0.12934,0,0,0,3.78678,0.00176,0.00013,0,0,0,0,0.00036,0.00071,4.57209,0,0.04254,0.00973,1.30628,0.03783,0.01678,0.0013,0,0,0,0.00043,0,0,0,0.02678,0.22105,0.00034,0.03754,0,0.03217,0,0.00132,0.00088,0.0052,0,0.00032
14,SLG15,SLG,0,0,0,0,0,0.10972,0,0,0.02892,2.34344,0.19132,0,0.25253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893,0,0,0,0,0,0,0,0.17776,0.00258,0,0,0,0,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0,0,0.00074,0,0,19.55643,0,0.08329,0,0,0,4.20073,0.00208,0,0.00061,0,0,0,0.00012,0.00086,3.30719,0,0.0548,0.02186,0.7106,0.02018,0.02572,0.00017,0,0,0,0.00024,0,0,0,0.00895,0.11959,0.00031,0.0366,0,0.03101,0,0,0.00152,0.00485,0,0
15,SLG16,SLG,0,0,0,0,0,0.15129,0,0,0.15726,4.93309,0.18634,0.00013,0.46281,0,0,0,0,0,0,0,0.00584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01426,0,0,0,0,0,0,0,0.26231,0.00285,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02225,0,0,19.77432,0,0.10543,0,0.00018,0,3.43754,0.00257,0.00013,0,0,0,0,0.00025,0.00078,4.63071,0,0.07535,0.0374,0.15359,0.00018,0.02142,0,0,0,0,0.00028,0,0,0,0.02321,0.20592,0.00024,0.02595,0,0.04056,0,0.00033,0.00131,0.00641,0,0.00019
16,SLG17,SLG,0,0,0,0,0,0.15444,0,0,0.28245,3.94682,0.23356,0.00014,0.32229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01924,0,0,0,0,0,0,0,0.26897,0.00304,0,0,0,0,0,0,0.00024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02673,0,0,18.15072,0,0.15064,0,0,0,3.1819,0.01089,0.00083,0.00031,0,0,0,0.00035,0.00399,5.49996,0,0.06191,0.03539,0.46052,0,0.01741,0,0,0,0,0.00079,0,0,0,0.01679,0.22396,0.00062,0.03889,0,0.04182,0,0.00041,0.00194,0.00458,0,0.00012
17,SLG18,SLG,0,0,0,0,0,0.1531,0,0,0.17984,5.80478,0.18575,0,0.61918,0,0,0,0,0,0,0,0.00528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00691,0,0,0,0,0.00013,0,0,0,0.00342,0.00898,0,0,0,0.00024,0,0,0,0,0,0,0.00059,0,0,0,0,0,0,0,0,0,0.00016,0.00024,0.00061,0,17.28472,0,0.17723,0,0,0,3.71647,0.0027,0.00024,0.00018,0,0,0.00012,0.00045,0.0016,6.1838,0,0.11348,0.01748,1.5113,0.07589,0.01287,0,0,0,0,0.00031,0,0,0,0.12221,0.26935,0.00108,0.0601,0,0.03858,0,0.00264,0.00108,0.00647,0,0.00025
18,SLG19,SLG,0,0,0,0,0,0.14849,0,0,0.07297,5.51595,0.19796,0,0.65532,0.00759,0,0.00418,0,0,0,0,0.00534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00019,0.0035,0,0,0,0,0,0,0,0.26242,0.00303,0,0,0,0,0,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00407,0,0,16.54991,0,0.13117,0,0.0002,0,3.83492,0.00552,0.00015,0.00023,0,0,0,0.00184,0.00308,6.30717,0,0.04124,0.01628,0.39075,0.03195,0.0094,0,0,0,0,0.00152,0,0,0.00728,0.05848,0.28764,0.0003,0.05602,0,0.01748,0,0.00122,0.00081,0.00556,0.00011,0.00024
19,SLG20,SLG,0,0,0,0,0,0.12228,0,0,0.31387,4.74672,0.18722,0.00013,0.99449,0,0,0,0,0,0,0,0.00407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00063,0.00019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0013,0,0,0,0,0,0,0,0.27622,0.00316,0.01087,0,0,0,0,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01108,0,0,17.61626,0,0.15522,0,0,0,3.34796,0.00317,0.00071,0.00013,0,0,0,0.00028,0.00069,6.78294,0,0.31707,0.08645,1.02351,0,0.0176,0.00023,0,0,0,0.00052,0,0,0,0.03077,0.30531,0.00135,0.08258,0.00025,0.05151,0,0.00048,0.00191,0.00722,0,0.00057
20,SLG21,SLG,0,0,0,0,0,0.0821,0,0,0.1261,1.97178,0.13617,0.0001,0.38618,0,0,0,0,0,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436,0,0,0,0,0,0,0,0,0.00286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02237,0.00071,0,20.04988,0,0.11702,0,0,0,4.58334,0.00356,0,0,0,0,0,0.00323,0.00049,3.45176,0,0.94912,0.03212,0.66449,0.0001,0.02064,0.00044,0,0,0,0.00122,0,0,0,0.04942,0.13737,0,0.01486,0,0.02411,0,0.00019,0.00077,0.00504,0,0.00161
21,SLG22,SLG,0,0,0,0,0,0.0794,0,0,0.05192,1.77097,0.18127,0.00013,0.18961,0,0,0,0,0,0,0,0.00312,0,0,0,0,0,0,0,0,0,0,0.00149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00088,0,0,0,0,0,0,0,0,0.00272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071,0,0,23.94866,0,0.07788,0,0,0,2.30349,0.00317,0,0,0,0,0,0.00124,0.00062,4.07712,0,0.02897,0.01511,0.74055,0.05108,0.01924,0,0,0,0,0.00032,0,0,0,0.0289,0.1095,0.00055,0.05576,0,0.0219,0,0.00034,0.00184,0.00287,0,0.0002
22,SLG23,SLG,0,0,0,0,0,0.10448,0,0,0.23489,3.87914,0.00579,0,0.40426,0,0,0,0,0,0.00056,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00519,0,0,0,0,0,0,0,0.26141,0.00328,0,0,0,0,0,0,0.0001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784,0,0,15.02734,0,0.12636,0,0.00012,0,5.10801,0.00101,0.00011,0,0,0,0,0,0.00158,5.14238,0,0.16467,0.0492,0.80852,0.02537,0.03168,0,0,0,0,0.00021,0,0,0,0.02987,0.3445,0.00016,0.06383,0,0.04407,0,0.00063,0.00284,0.00678,0,0.00047
23,PNR1,PNR,0,0,0,0,0,0.09426,0,0,0.16547,3.6204,0.21164,0,0.76757,0,0,0,0,0,0,0,0.00342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00495,0,0,0,0,0,0,0,0.24532,0.00347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239,0,0,21.03128,0,0.13986,0,0,0,2.5017,0.00435,0.00082,0,0,0,0,0,0.00073,4.41661,0,0.08733,0.0145,0.64702,0.0539,0.02201,0,0,0,0,0.00049,0,0,0,0.03938,0.18882,0.00059,0.04641,0,0.02479,0,0.00026,0.00254,0.00454,0,0.0002
24,PNR2,PNR,0,0,0,0,0,0.12396,0,0,0.26062,5.65524,0.00413,0,0.22615,0,0,0,0,0,0,0,0.00441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00979,0,0,0,0,0,0,0,0.00184,0.00264,0.01032,0,0,0,0.00014,0,0.00018,0,0,0,0,0.00099,0,0,0,0,0,0,0,0,0.00046,0,0.01297,0,0,15.40188,0,0.13934,0,0.00015,0,6.08161,0.0024,0.0003,0,0,0,0.00015,0,0.00057,5.29909,0,0.04962,0.0398,0.5178,0.03356,0,0,0,0,0,0.00036,0,0,0,0.2072,0.3681,0.00145,0.07787,0,0.06148,0,0.00051,0.00292,0.00722,0,0
25,PNR3,PNR,0,0,0,0,0,0.13606,0,0,0.06656,2.4433,0.22116,0.00015,0.62513,0,0,0,0,0,0,0,0.00042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434,0,0,0,0,0,0,0,0.19706,0.00251,0.01065,0,0,0,0,0,0.00023,0,0,0,0,0.00065,0,0,0,0,0,0,0,0,0.00274,0,0.00134,0,0,19.53859,0,0.05946,0,0,0,1.06656,0.00572,0,0.0004,0,0,0,0.0028,0.00041,4.13599,0,0.08124,0.00262,2.68346,0.01903,0.01878,0.00123,0,0,0,0.0005,0,0.00878,0,0.1176,0.18162,0.00026,0.02627,0,0.02902,0,0.00065,0.00065,0.00283,0,0
26,PNR4,PNR,0,0,0,0,0,0.09619,0,0,0.28782,3.5076,0.19401,0,0.64199,0,0,0,0,0,0.00793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00131,0,0,0,0.00093,0,0,0,0,0.0034,0,0,0,0,0,0,0.00011,0,0,0,0,0.00052,0,0,0,0,0,0,0,0,0.00028,0,0.00342,0,0,15.47052,0,0.1555,0,0.00018,0,4.80772,0.00219,0,0,0,0,0,0,0.00036,6.69,0,0.04266,0.02824,0.23685,0.00214,0.03309,0,0,0,0,0.00018,0,0,0,0.17679,0.24826,0,0.16325,0,0.05419,0,0,0.00288,0.00475,0,0.00054
27,PNR5,PNR,0,0,0,0,0,0.15193,0,0,0.20584,5.31541,0.00539,0,0.48756,0,0,0,0,0,0,0,0.00675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01834,0,0,0,0,0,0,0,0,0.00312,0,0,0,0,0,0,0.00015,0,0,0,0,0.0004,0,0,0,0,0,0,0,0,0,0,0.00328,0,0.00012,19.5222,0,0.14738,0,0,0,3.10318,0.00426,0.00012,0,0,0,0,0,0.00039,4.5049,0,0.07406,0.04409,0.56279,0.02708,0.03382,0.00019,0,0,0,0.00044,0,0,0,0.1437,0.24363,0.00069,0.04573,0,0.06026,0,0,0.00388,0.00543,0,0.00334
28,PNR6,PNR,0,0,0,0,0,0.10933,0,0,0.12287,5.17375,0.17996,0.00016,0.8403,0,0,0,0,0,0,0,0.00296,0,0,0,0,0.0027,0,0,0,0,0.00102,0,0,0,0,0,0.00022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00796,0,0,0,0.00095,0,0,0,0,0.00317,0,0,0,0,0,0,0,0,0,0,0,0.00073,0,0,0,0,0,0,0,0,0.00011,0,0.00065,0,0,15.78185,0,0.19391,0,0,0,4.30285,0.00237,0.00015,0,0,0,0,0.00268,0.00019,6.31302,0,0.10529,0.02106,1.01269,0.00107,0,0.00216,0,0,0,0.00023,0,0,0,0.05079,0.25051,0.00026,0.10897,0,0.06824,0,0.00061,0.00355,0.00617,0,0.0003
29,PNR7,PNR,0,0,0,0,0,0.166,0,0,0.27197,6.90526,0.18548,0,0.51849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00045,0,0,0,0,0,0,0,0.00013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277,0,0,0,0,0.00014,0,0,0.23311,0.00252,0.00687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188,0,0,13.26014,0,0.16618,0,0,0,5.47456,0.00275,0.00014,0,0,0,0,0.00035,0.00226,6.27344,0,0.09947,0.0137,1.91717,0.00034,0.01067,0.00048,0,0,0,0.00027,0,0,0,0.11301,0.28134,0.00059,0.06819,0,0.048,0,0.00296,0.00128,0.00936,0,0.00094
30,PNR8,PNR,0,0,0,0,0,0.15382,0,0,0.1307,2.62945,0.18046,0,0.34634,0,0,0,0,0,0,0,0.00214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01819,0,0,0,0,0,0,0,0,0.00287,0,0,0,0,0.00019,0,0.00011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00611,0,0,20.99364,0,0.14834,0,0,0,4.10023,0.00187,0.0001,0,0,0,0,0.00039,0.00172,5.11314,0,0.04281,0.00925,0.86727,0.03862,0.0337,0.00056,0,0,0,0.00061,0,0,0.00623,0.14894,0.18776,0.00055,0.03857,0,0.04491,0,0.00026,0.00147,0.00487,0.00011,0.00021
